id,name,artists,album,duration_ms,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,rating,playlist_type
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,Music Of The Sun,246960,75,0.000155,0.779,0.64,0.00077,7,0.101,-8.415,1,0.159,99.019,4,0.498,4,party
7x5xYW5W42OGPAdHUyyguy,Locked Away,R. City,What Dreams Are Made Of,227480,73,0.304,0.509,0.671,0.0,1,0.0452,-5.709,1,0.0678,118.413,5,0.55,4,workout
5Y2BMC5VisPnAKSTrHf77I,Power Up,1000volts,Power Up,236826,47,0.00107,0.41,0.96,0.000148,11,0.76,-1.933,0,0.317,149.609,4,0.341,3,workout
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,204466,88,0.148,0.857,0.621,0.0,9,0.0865,-6.376,0,0.0824,97.986,4,0.668,5,party
2Gy3XMLbBxACZ4tXdFRGr7,Pontoon,Little Big Town,Tornado,212320,63,0.413,0.721,0.819,0.0,9,0.196,-5.715,1,0.0269,96.02,4,0.867,4,party
4EgOshzvbK85iuKmA77bWi,"For The Summer, Or Forever",Halftribe,"For The Summer, Or Forever",241500,41,0.928,0.175,0.137,0.874,2,0.117,-21.629,1,0.0376,135.327,4,0.0381,3,focus
73c8dE4cGtTubl7IfdWezp,It's alright now,Roe Cutz,It's alright now,200800,46,0.131,0.702,0.465,0.408,1,0.126,-8.589,1,0.0462,78.991,4,0.304,3,focus
3SXbU1FlKWIkbLi3Q53Nfp,Fever,Carly Rae Jepsen,E·mo·tion Side B,184986,31,0.00774,0.786,0.729,1.45e-05,0,0.0704,-5.931,1,0.0536,112.96,4,0.479,2,sleep
55sNiPEcFbcPubGg4Mrga5,U,Omnia,U,185080,50,0.0493,0.507,0.883,0.161,11,0.169,-2.68,1,0.0364,130.002,4,0.286,3,sleep
3fVo647lcGZ2lnWBxnCjnY,Chilled.,SPEECHLESS,Chilled.,94610,56,0.948,0.774,0.505,0.822,5,0.0898,-8.522,1,0.299,85.083,4,0.65,3,focus
4k9byIhs9ppbYWE22waJMB,No Te Vayas,Camilo,No Te Vayas,201226,80,0.0527,0.766,0.721,0.0,6,0.128,-4.46,0,0.0738,92.001,4,0.81,4,workout
6fAjdEghx2BQUaXs1yq9nO,Good Times,Danny Avila,Good Times,177000,60,0.0802,0.657,0.809,3.49e-05,8,0.084,-5.107,1,0.0373,128.033,4,0.184,3,party
5vnpANH92iEajvGwE2oQ6r,Real Friends,Camila Cabello,Real Friends,223583,75,0.235,0.701,0.512,5.07e-06,0,0.135,-6.869,0,0.0969,91.947,4,0.663,4,sleep
1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,5 Seconds of Summer,5 Seconds Of Summer,202496,70,0.000668,0.493,0.956,0.0,1,0.416,-4.221,0,0.138,160.006,4,0.47,4,workout
1ebzEASO01sMUoht95hwFz,3Hunna,Chief Keef,Finally Rich (Deluxe),208706,50,0.0435,0.694,0.684,0.0,3,0.397,-5.145,1,0.0412,122.063,4,0.286,3,workout
2uzCfFYh6tSNFdz14ZIf3N,La Negra Tiene Tumbao,Celia Cruz,La Negra Tiene Tumbao,253346,56,0.0338,0.799,0.843,3.33e-05,11,0.199,-4.424,0,0.053,110.726,4,0.96,3,party
7BzO4hHwpcFqxAxbb7mrbW,Pool Party,Mr. Goldenfold.,Dog Days,206000,43,0.0535,0.651,0.847,0.89,5,0.168,-7.246,0,0.0723,92.988,4,0.701,3,focus
6BXsbQvznvaZj3SbQhDjyp,Querer Mejor - Sam Feldt Remix,Juanes,Querer Mejor (Remixes),191506,51,0.137,0.698,0.884,0.000155,11,0.114,-3.783,0,0.0584,95.969,4,0.599,3,workout
1CireMJYXN8Rw4u1HG5GFZ,Shutdown,Skepta,Konnichiwa,188938,5,0.126,0.656,0.746,0.0,7,0.508,-4.716,1,0.314,104.044,3,0.824,1,workout
1VYj8u5I4L5Xl21zQiQMx7,I Don't Care (with Justin Bieber) - Jonas Blue Remix,Ed Sheeran,I Don't Care (with Justin Bieber) [Jonas Blue Remix],192681,69,0.0736,0.708,0.872,0.0,6,0.337,-5.775,1,0.0502,124.026,4,0.25,4,workout
2l95ZQD13ZwQs42TGxrlaE,Paper Rockets - Original Mix,Ryan Davis,From Within EP,193636,40,0.705,0.654,0.232,0.922,5,0.673,-18.343,1,0.0364,139.984,4,0.0779,2,focus
0zEKfIm5b8EUcDM3qoPXKX,Lose My Mind (feat. Mr Gabriel),Jai Wolf,The Cure To Loneliness,258546,63,0.0086,0.606,0.775,0.498,0,0.305,-6.038,0,0.04,140.013,4,0.508,4,sleep
00BuKLSAFkaEkaVAgIMbeA,Telephone,Lady Gaga,The Fame Monster (International Deluxe),220626,9,0.00587,0.825,0.832,0.000789,5,0.114,-5.853,0,0.0403,122.021,4,0.713,1,workout
1yVSdy4jqzSgzeWgVaXL4p,Whatcha Gon Do - QUIX Remix,Benzi,"Whatcha Gon Do (feat. Bhad Bhabie, Rich The Kid & 24hrs) [The Remixes]",205245,58,0.0143,0.735,0.9,0.0172,2,0.0611,-3.469,1,0.0747,145.024,4,0.76,3,workout
0Gi17qCJh9e9RJxLaYkm9l,Dark Times,The Weeknd,Beauty Behind The Madness,260640,9,0.106,0.585,0.421,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24,1,sleep
3jyYbFK0RKKVy7JWoBrefp,Jungle Jim,Dontcry,Jungle Jim,90353,58,0.0515,0.759,0.0931,0.799,7,0.361,-18.192,1,0.129,85.035,4,0.292,3,focus
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,In My Mind,184560,85,0.176,0.694,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163,5,party
359krpyCKcFF8SFvqWES9L,Wagon Wheel,Old Crow Medicine Show,O.C.M.S.,232133,66,0.58,0.621,0.403,0.0,9,0.114,-8.211,1,0.0359,145.525,4,0.634,4,party
3OUwnWv1e52hBlFAvRcvUB,Bathe,Realizer,Halcyon Days,129111,53,0.877,0.409,0.134,0.874,4,0.112,-18.145,1,0.0474,80.502,5,0.143,3,focus
0Tgnh0C7IvD8sKOYWjh6VH,Two Kids,David Keenan,Evidence of Living,402335,55,0.687,0.402,0.267,0.000212,11,0.097,-10.299,1,0.0402,112.572,4,0.255,3,sleep
1sab9eLTbZCDOHxFAnO00e,Essence,Calma,Essence,188213,56,0.964,0.207,0.17,0.955,0,0.124,-21.361,1,0.0393,93.356,4,0.0359,3,workout
4VIuFs1CBLWRtoHN72ygAP,Move Ma Body,Atmozfears,Move Ma Body,160187,58,0.0348,0.687,0.957,0.083,9,0.424,0.101,0,0.153,150.055,4,0.356,3,workout
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,÷ (Deluxe),170826,80,0.0735,0.624,0.876,0.0,9,0.327,-3.374,1,0.1,99.943,4,0.781,4,party
6xmCl1MwMH2CSJtQy9p4xa,We Found Love - Zack Martino & Kastra Remix,Sultan + Shepard,We Found Love (Zack Martino & Kastra Remix),173333,53,0.00906,0.57,0.898,0.000131,6,0.2,-4.469,0,0.0498,125.983,4,0.176,3,party
24ZSQH1kXRpQTR5UZQNBmV,Dance 2 Your Heartbeat,Tommie Sunshine,Dance 2 Your Heartbeat,213333,48,0.014,0.657,0.92,0.0147,0,0.337,-4.323,1,0.0373,126.008,4,0.355,3,sleep
6FyRXC8tJUh863JCkyWqtk,Adan y Eva,Paulo Londra,Adan y Eva,258638,82,0.323,0.767,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72,5,workout
5zH710lFSLtkHbMkslLDjR,Crazy On You,Heart,Dreamboat Annie,293440,66,0.116,0.427,0.459,0.000103,9,0.132,-12.442,0,0.0332,129.878,4,0.383,4,party
54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),Cheat Codes,Only You (with Little Mix),189401,73,0.0829,0.607,0.74,0.0,4,0.105,-4.793,0,0.172,108.05,4,0.219,4,sleep
16lPj311efhVdbwPrTgTHl,Life Is Confusing,Langhorne Slim,Life Is Confusing EP,171413,57,0.955,0.373,0.216,0.00105,1,0.0739,-11.41,1,0.0326,129.03,4,0.496,3,sleep
78JOgfFQR1SV1ccX27Nt3U,Can You Hear Me,Ookay,Nice! EP,192712,34,0.00142,0.701,0.913,0.00855,4,0.0594,-2.222,1,0.132,150.067,4,0.227,2,workout
0xoLbFbQEHe0m7FFQQJsr4,Fjord,Vegard,Fjord,90240,55,0.985,0.393,0.036,0.923,1,0.104,-21.191,0,0.0387,98.223,4,0.36,3,focus
6e8Ou0wiqAzIpWb2eSxll8,Miami,Will Smith,Big Willie Style,197416,70,0.0339,0.877,0.534,1.73e-05,1,0.0441,-6.18,1,0.151,108.171,4,0.89,4,party
5rK0pyEObO4DBFLy682QvR,Mask Off - Marshmello Remix,Future,Mask Off (Marshmello Remix),179200,66,0.00432,0.731,0.725,0.0,2,0.0556,-5.21,1,0.249,149.963,4,0.351,4,workout
7lwUo7t0ytwVXd06j49BGE,For Robin,Agustín Amigó,For Robin,185604,55,0.984,0.519,0.143,0.9,10,0.0989,-15.543,0,0.0935,77.607,4,0.335,3,focus
013vhwBqoO9GHoKhsviiyG,Water World,KLIM,Fireflies,110235,56,0.699,0.53,0.121,0.934,1,0.101,-11.614,1,0.0481,79.999,3,0.433,3,focus
49WYvbLAlLn9e663fBmCUl,Divine,Tejal Yann,Divine,289804,67,0.959,0.176,0.134,0.977,10,0.0995,-23.973,1,0.0405,86.705,4,0.0546,4,workout
14gdcYmHyORy3ZnvLwZzRV,THE SHIT,GOLDHOUSE,THE SH*T,196124,51,0.174,0.652,0.7,0.0,11,0.191,-6.854,1,0.103,160.055,4,0.744,3,sleep
3ERiZbndVXtCGXIREDHKgD,something easy,In Love With a Ghost,gay story,62000,58,0.319,0.895,0.172,0.812,8,0.0828,-25.24,1,0.0774,119.958,1,0.922,3,focus
5wldXGLEOoRXxMWJ8rIUWE,Lean On,Major Lazer,Peace Is The Mission,176561,46,0.00346,0.723,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,0.274,3,party
2DfYhqweBcxnuPjsw3kXVu,The Countryside,Rob Willard,The Countryside,108570,44,0.861,0.691,0.187,0.675,9,0.119,-15.245,1,0.0647,74.005,4,0.0928,3,focus
6l8Xxuu9DMIEzZqfvedNZA,Repetetive Chattering Mind,Eleanor Arroway,Findings Inside,193468,63,0.459,0.154,0.226,0.787,1,0.109,-19.43,1,0.036,70.723,4,0.0372,4,workout
7bGarHg7pNoSlE7zlh2UyO,Change,A S T R O,Change,156221,56,0.513,0.658,0.171,0.955,3,0.112,-18.276,0,0.0366,126.031,4,0.318,3,focus
2VkQBd7ddwVSEmKptP7rEL,lean back,potsu,just friends,129000,12,0.913,0.73,0.115,0.92,9,0.0765,-13.429,0,0.0418,93.912,4,0.0731,1,focus
6rC55vFj1dBuxN5zjuOIF1,Can You Feel It,Birgir,Can You Feel It,193813,60,0.0208,0.606,0.685,0.000928,7,0.107,-7.486,1,0.0343,116.994,4,0.224,3,sleep
4LRKHjC3WH5AKZSGZzlnGk,Tempo (feat. Missy Elliott),Lizzo,Tempo (feat. Missy Elliott),175342,63,0.0573,0.833,0.722,1.14e-05,1,0.358,-5.563,1,0.136,107.019,4,0.588,4,workout
1vpMsMmJbGdfKjNgZY0IPq,orange crunch,mommy,tv-guides . (mini-tape),67797,57,0.801,0.722,0.234,0.845,6,0.0955,-13.737,1,0.134,63.245,4,0.492,3,focus
3PJIKoSgXBohYJ4qTwRzyd,2013,Falls,Oldthought,105500,39,0.469,0.833,0.333,0.938,8,0.217,-14.611,1,0.0606,114.995,5,0.0658,2,focus
485l3xIrSakoVeuy87eqOu,Thunder Noise Loop,Hovar,White Noise,227550,43,0.138,0.325,0.0733,0.833,0,0.11,-51.423,0,0.0539,128.219,4,0.0395,3,focus
5SW0bSJXKMukbh8FCcplA6,El Paso Del Gigante,Grupo Sonador,Los Reyes De Los Sonidos,216613,58,0.397,0.824,0.72,2.65e-06,2,0.0333,-7.383,1,0.184,88.375,4,0.715,3,party
77W6VUoJdasCQgjc5DW19q,Wings,Little Mix,DNA: The Deluxe Edition,219733,68,0.000673,0.738,0.875,0.000556,7,0.285,-3.141,1,0.127,114.962,4,0.538,4,sleep
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,Free Spirit,197573,86,0.051,0.901,0.4,0.0,0,0.0599,-8.575,1,0.126,135.984,4,0.346,5,party
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,Title (Deluxe),187920,69,0.0573,0.807,0.887,2.87e-06,9,0.124,-3.726,1,0.0503,134.052,4,0.961,4,sleep
4pFuiTiXR1CY5Hsc5r5jWf,Knockout,Yung Gravy,Knockout,195686,1,0.129,0.741,0.888,2.44e-06,2,0.316,-3.107,0,0.102,145.984,4,0.809,1,workout
1Pv7QldNuJ906wBbk4xslb,From The Tap: White Noise,Fabricants,Life Noise,139680,39,0.0,0.0,0.0,0.0,0,0.0,-53.079,0,0.0,0.0,0,0.0,2,focus
6XNeuuAYTmEd04FQPBorJl,Bach: Prelude And Fugue In C - Ulrich Schnauss Rework,Johann Sebastian Bach,re:works,268893,50,0.776,0.4,0.527,0.966,0,0.0535,-12.409,1,0.0342,168.004,4,0.196,3,focus
4gVTozEmzwAUXpwj3jEetX,Highway Star,Deep Purple,Machine Head,368506,60,0.0283,0.298,0.895,0.00574,9,0.305,-7.647,0,0.0547,173.737,4,0.544,3,workout
3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),Zion & Lennox,Motivan2,209453,74,0.0559,0.832,0.772,0.000486,10,0.44,-5.429,1,0.1,96.016,4,0.704,4,party
5kjyiH6but1t2UDXq15aeS,Toes,Zac Brown Band,The Foundation,262773,72,0.655,0.8,0.759,0.0,11,0.0897,-5.398,1,0.0378,129.979,4,0.821,4,party
1WRZ8DhNQmacE37Mcoj21f,Call Whenever,Psalm Trees,The Morning After,152857,60,0.109,0.625,0.44,0.114,5,0.328,-10.985,1,0.123,83.993,4,0.529,3,focus
3YNbisxUYGwvlqlGYoa0fo,Next,Emily Rubye,Finding Rain,128850,7,0.889,0.42,0.153,0.915,7,0.135,-9.334,1,0.0338,85.006,4,0.0641,1,focus
2xWuOQh9k5g3vjk4zaeoUy,The Sapphire Waters of East Kalimantan,The Golden Islands,The Sapphire Waters of East Kalimantan,160568,33,0.896,0.153,0.0845,0.943,0,0.0949,-20.002,1,0.0419,175.581,1,0.0272,2,focus
5Ze5DrTUOybbeTXgqOHFz7,"Petit a petit, l’oiseau fait son nid",Claire Pinette,"Petit a petit, l’oiseau fait son nid",104874,66,0.994,0.418,0.064,0.961,4,0.107,-25.602,1,0.0544,67.342,4,0.263,4,focus
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,Katy Perry,One Of The Boys,179640,70,0.00223,0.699,0.76,0.0,5,0.132,-3.173,1,0.0677,129.996,4,0.696,4,sleep
1sI6fnTepUfYJtKmpZIX4V,Power,Eptic,Power,265600,54,0.137,0.597,0.903,0.439,11,0.402,-1.807,0,0.0602,149.868,4,0.242,3,workout
2D3z17LBMJ2HEHeBFFjTLi,Reggaeton,J Balvin,Reggaeton,158800,80,0.0165,0.747,0.74,9.94e-05,4,0.101,-4.325,0,0.191,176.059,4,0.552,4,workout
5I1nOfdEVV9mUJLUCK3PtP,Front 2 Back,MOTi,"Club Zero Cool, Vol. 1",142857,55,0.00792,0.738,0.906,0.396,1,0.426,-4.895,1,0.0728,126.059,4,0.588,3,party
5wO7Rhzideqoc4YZbThhDw,Micaela,Luis Florez,La Salsa Metálica Volvió Con Todos los Hierros,284706,5,0.363,0.649,0.892,0.00289,0,0.0715,-6.888,1,0.0531,179.592,4,0.938,1,party
0Ux83HlRGB8O4DPFXMPuT3,Besides You,Oatmello,Oliver,80000,38,0.951,0.363,0.321,0.597,0,0.104,-14.786,1,0.0357,168.2,4,0.0962,2,focus
7098TdxGBINzBu9ygyAieB,The Jungle,Dimitri Vegas & Like Mike,Tomorrowland 2018 EP,144016,55,0.0834,0.588,0.837,0.000115,9,0.171,-6.04,1,0.563,155.098,4,0.131,3,workout
7sP146pj68A6y0Fmrsua4E,Then,Fat Jon,Tephlon Funk: The Free Tape,74838,43,0.137,0.68,0.617,0.834,6,0.108,-8.662,1,0.0571,185.888,4,0.954,3,focus
0v0FWGQcNsg9AQwMeGz4Ch,The One,Illyus & Barrientos,The One,175910,51,0.00451,0.648,0.964,0.0156,7,0.377,-3.758,0,0.0498,125.047,4,0.81,3,sleep
1Rqf1pljQbDlCClgsgmMJ4,Memories,R.J. Smith,Memories,154944,53,0.976,0.624,0.13,0.916,9,0.109,-19.76,1,0.0344,107.092,3,0.356,3,focus
3PfQ4B87xkt17ssBwcuzxM,Salu,Lapis,SD Card Beattape,78208,48,0.137,0.721,0.259,0.924,11,0.118,-23.787,1,0.0451,82.709,4,0.443,3,focus
2AvDzQfRf5Bx8PX0qRWLRc,In the Clouds,Astron,In the Clouds,176796,58,0.93,0.318,0.0466,0.936,1,0.201,-20.373,0,0.0347,73.629,4,0.0384,3,focus
2lF8i11YFtllDacDlFnKqU,Hi Cut Brown Noise,Wavelength Minds,The Art Of Falling Asleep,179680,47,0.0,0.0,0.0,0.0,0,0.0,-51.835,0,0.0,0.0,0,0.0,3,focus
1LjxmkW3xRQP2HzswhYyyc,Let It Be Me,Steve Aoki,Let It Be Me,224060,73,0.0797,0.661,0.758,0.0,7,0.106,-5.299,1,0.0864,114.098,4,0.387,4,party
4eULGB0zI7NIdV2KjWbbiZ,Mood (feat. Zacari),SiR,Chasing Summer,191360,63,0.0177,0.599,0.686,0.00105,8,0.0929,-5.951,1,0.0422,148.01,4,0.662,4,sleep
6u5M4jPpYkoRV4vVHDQvkd,All I Do Is Win,DJ Khaled,Victory,227293,68,0.0104,0.549,0.791,0.0,10,0.444,-3.535,1,0.133,150.094,4,0.293,4,party
1Xr82vsXT5klIAzFmm42Pd,Delori's theme,Oline Kleist,Delori's theme,85874,58,0.995,0.428,0.0197,0.914,0,0.0952,-26.859,1,0.0476,64.81,5,0.325,3,focus
4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,On My Way,193797,85,0.0209,0.509,0.689,0.0,1,0.301,-4.929,0,0.102,170.087,4,0.297,5,sleep
6oF3Es1YzzmLKjGBfThUvD,Worst Behavior,Drake,Nothing Was The Same (Deluxe),270186,33,0.158,0.779,0.799,0.0,9,0.209,-6.359,1,0.15,109.944,4,0.414,2,workout
7zTTDkkLkJ2iHAqq1daDCr,OUTTA MY MIND,Monsune,OUTTA MY MIND,226005,60,0.066,0.689,0.463,0.000152,2,0.145,-8.121,0,0.0365,86.998,4,0.864,3,sleep
4UnpTLOHneK5f81PwYQWnJ,Radio 12,Low Phil,Radio 12,108927,46,0.32,0.825,0.531,0.181,3,0.0964,-8.583,0,0.0694,89.952,4,0.417,3,focus
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),Justin Timberlake,FutureSex/LoveSounds,242733,73,0.0584,0.967,0.583,0.0,7,0.0519,-5.562,0,0.0789,117.0,4,0.964,4,workout
18ZjYJcgFWiBhnvFzh5m3N,Favorite Drug,daydream Masi,13 Reasons Why (Season 3),209000,63,0.278,0.737,0.721,1.24e-05,0,0.0919,-5.458,1,0.0541,100.038,4,0.353,4,sleep
4jUuqKRr1fB4c1RvU6syls,Oops!...I Did It Again,Britney Spears,Greatest Hits: My Prerogative,210853,63,0.317,0.755,0.832,1.9e-05,11,0.219,-4.869,1,0.0462,95.044,4,0.888,4,sleep
4lR8tcuDZojNRoDTltUEhv,The Coldest Day Of The Year,Christina Higham,The Coldest Day Of The Year,190430,56,0.988,0.3,0.0921,0.901,1,0.112,-17.148,1,0.0567,70.757,3,0.0742,3,focus
1H7UR2fJIGlT6KsyTcULXV,Fieldnotes,Tom Doolie,Field Notes,101500,37,0.708,0.732,0.265,0.452,11,0.925,-15.105,0,0.168,89.949,4,0.738,2,focus
1KDGb7d3PHIOI6bLWgLFfV,Heading West,Luna Meguise,Heading West,157195,68,0.989,0.356,0.0402,0.92,0,0.118,-25.461,1,0.0435,69.595,3,0.299,4,focus
71N5U2T2S6QT4uCCKa3KLr,It Hurts,Bad Bad Hats,It Hurts,137946,50,0.0168,0.658,0.833,0.221,9,0.101,-4.367,1,0.0667,149.739,4,0.699,3,workout
5ANqP41Jrh33CveJriEKoy,All That Blue,Blue Hawaii,All That Blue,333996,48,0.00239,0.837,0.558,0.885,11,0.0854,-11.494,0,0.111,123.992,3,0.79,3,sleep
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,242373,79,0.0941,0.485,0.619,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,0.416,4,sleep
6IQc6abGINNkeVHY8k2XO2,Mind Me,Damma Beatz,Smooke,200370,0,0.0349,0.781,0.339,0.741,10,0.109,-12.155,0,0.0831,162.031,4,0.358,1,focus
1huvTbEYtgltjQRXzrNKGi,Don't,Ed Sheeran,x (Deluxe Edition),219840,74,0.0113,0.806,0.608,0.0,1,0.635,-7.008,1,0.0659,95.049,4,0.849,4,workout
4Dud0QWbw1Xp3z7tqpg1NA,Lato,Aleksy Wysocki,Lato,127000,65,0.996,0.0,0.0421,0.967,8,0.0996,-26.134,1,0.0,0.0,0,0.0,4,focus
0o1nWtEo83bA8n2bayq0Yx,Distance,Lord Roderick,Distance,202705,43,0.105,0.479,0.785,3.33e-06,9,0.0506,-4.929,0,0.0558,179.928,4,0.18,3,workout
6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,My House,192190,76,0.0215,0.688,0.702,0.0,7,0.128,-4.792,0,0.0499,94.006,4,0.74,4,workout
3m5OLvyb5TGF2GMiF6qzE4,Carousel,Gravenhurst,The Ghost In Daylight,88386,34,0.995,0.365,0.169,0.221,0,0.0672,-22.27,1,0.0676,124.255,4,0.0341,2,focus
0u695M7KyzXaPIjpEbxOkB,SICKO MODE - Skrillex Remix,Travis Scott,SICKO MODE (Skrillex Remix),304512,69,0.0214,0.651,0.833,0.0,1,0.14,-3.356,1,0.172,155.051,4,0.443,4,party
3uJsg8xIH7OpWHxuJaMLJX,Ride Or Die (feat. Foster The People),The Knocks,Ride Or Die (feat. Foster The People),242034,64,0.0609,0.648,0.75,4.41e-06,0,0.104,-3.248,1,0.0335,105.03,4,0.556,4,sleep
3MhvC9E0mZuEoo6IH6L0ni,Hot Cakes,Taylor Girlz,Hot Cakes,186383,48,0.00839,0.863,0.584,0.0,1,0.068,-6.448,1,0.303,155.043,4,0.947,3,workout
2J2oWsC3KGoqdUMIwcMRMU,Pharmakon,Humbird,Pharmakon,155352,57,0.848,0.687,0.234,7.72e-06,9,0.116,-12.559,1,0.029,95.023,4,0.339,3,sleep
2Ax7L8o7D4ITqkdPUV2icb,I Was Lost Until I Met You,sad boy with a laptop,I Was Lost Until I Met You,108118,45,0.369,0.943,0.328,0.884,1,0.0654,-17.3,1,0.0833,100.007,4,0.668,3,focus
696vpg0aBvBxpZAuasmg15,Sweetest Thing,Allman Brown,Sweetest Thing,218502,64,0.701,0.546,0.411,9.73e-05,2,0.0955,-9.308,1,0.0475,79.785,4,0.528,4,sleep
0ipLnUeK5PODrTKyT3wVGT,Shoop,Salt-N-Pepa,Very Necessary,248573,13,0.0881,0.939,0.68,0.0,0,0.0554,-7.29,1,0.219,96.916,4,0.81,1,party
0kHyKhJMukHEPfeh8s7rdM,Born To Be Yours,Kygo,Born To Be Yours,193320,78,0.3,0.688,0.688,0.0,3,0.0982,-5.84,1,0.0357,114.011,4,0.451,4,workout
5y52DMtcUd9c1hgcPRHK0p,In This Moment,Gavin Luke,In This Moment,166827,18,0.974,0.236,0.0131,0.868,0,0.119,-25.88,0,0.0352,65.492,3,0.125,1,focus
6mJJCKV3zEwCH46Fx8yDhG,Broertje,Mavis Marchena,Broertje,97000,53,0.996,0.36,0.0656,0.965,10,0.0969,-23.484,0,0.0547,167.079,3,0.36,3,focus
0uif0Lvh62KQ8GIFY594M7,Party Time,Tiësto,Party Time,166560,61,0.0103,0.635,0.878,0.538,0,0.338,-4.753,1,0.07,125.002,4,0.414,4,party
27aGlicHJKf5QY20looYlR,F You I Love You (feat. Teyana Taylor),KYLE,Light of Mine (Deluxe),236295,70,0.138,0.756,0.486,0.0,9,0.116,-6.491,0,0.2,98.05,4,0.586,4,sleep
22AC6x9rnv84nmW3HkQEPj,Watercolors,Bituke,Watercolors,170571,52,0.0229,0.56,0.678,0.589,7,0.124,-11.147,0,0.0425,140.029,4,0.142,3,focus
1spp1NXsz4rHcVaJhhndKa,Water,Ra Ra Riot,Need Your Light,280333,33,0.131,0.575,0.848,0.0,4,0.11,-4.297,1,0.0885,159.941,4,0.42,2,party
6Ji4BNyWqNOilFD9AyD0o2,Purposes,Paul Dennehy,A new beginning,206500,50,0.966,0.352,0.0205,0.914,4,0.11,-23.78,0,0.0331,65.947,5,0.0742,3,workout
1U9YC9rH1hg3JmB9lbdjAE,The Milki Way,Figgy Malone,Hope And Glory,170835,59,0.991,0.502,0.0741,0.932,5,0.12,-23.778,1,0.0413,169.997,4,0.198,3,focus
2bSk87AVkCIIC3Bcligq1z,Life Goes On,Lil Baby,Harder Than Ever,247054,74,0.0021,0.716,0.541,0.0,1,0.115,-7.909,1,0.149,139.978,4,0.387,4,workout
3t3VRsv4V0OQKfJJMBeAE6,Becoming,Harper Adams,Becoming,160245,53,0.934,0.552,0.149,0.841,7,0.108,-15.02,1,0.0414,147.624,4,0.141,3,focus
6YEOmCsXSk9ZPE0FkcCiuQ,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",Eric Clapton,Clapton Chronicles: The Best of Eric Clapton,260440,59,0.286,0.51,0.389,0.000398,2,0.644,-14.317,0,0.0384,94.04,4,0.621,3,party
3GpdNg7Krt9vjc6tgDoKe1,Breakfast At Tiffany's,Deep Blue Something,Home,257186,68,0.113,0.624,0.826,0.0,2,0.0938,-5.534,1,0.0287,110.372,4,0.526,4,sleep
49DtX6eDlMx0EYiQskTehf,Friday,MOTi,"Club Zero Cool, Vol. 1",139047,62,0.00197,0.554,0.762,0.17,1,0.352,-4.808,0,0.0895,126.132,1,0.421,4,party
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,True,247426,83,0.00346,0.518,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588,5,party
31RTFPrB7wmYBhlkM2ILXG,Sugar,System Of A Down,System Of A Down (Bonus Pack),153800,68,0.00167,0.451,0.889,0.00215,1,0.258,-2.693,1,0.261,131.073,4,0.586,4,workout
7vzKdIfbDPMbmfzAoQgf3L,Live Forever,The Band Perry,Live Forever,232013,2,0.0069,0.578,0.753,0.0,4,0.114,-5.166,1,0.03,147.938,4,0.481,1,workout
589zeqyyu3CY27J4YbYozA,Radio Noise,Robotic Feelings,1899,192000,40,0.105,0.0,0.000272,0.958,9,0.0784,-56.776,1,0.0,0.0,0,0.0,2,focus
6KCU2PmHHDFbSMVfPlRB5y,Hit the Ground (Superman),The Big Pink,Future This,296400,51,0.000318,0.493,0.867,0.00919,8,0.194,-6.722,1,0.0717,164.074,4,0.779,3,workout
7qzuwMS8wVfmoC8430eilc,La Cienega,Mad Chronic,La Cienega,119156,55,0.122,0.637,0.447,0.798,6,0.11,-11.948,1,0.141,82.588,4,0.438,3,focus
4pIKFpwflOdhYNIRmPTj3E,Dance Macabre,Ghost,Prequelle,219720,62,1.89e-05,0.619,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727,4,workout
